"Pos","Driver","Location","Region","Club","Starts","Wins","Avg Start","Avg Finish","Avg Pts per Race","Top 25%","Avg Field Size","Laps","Laps Lead","Avg Inc","Class","iRating","ttRating","Club Pts","Total Pts","CustId"
"402","Richard Allsopp","GB","Region 3","UK and I","80","11","8","10","64","25","20","2314","250","4.3","C 2.33","2015","1365","52","5091","265055"
"403","Michael Hammond","AU","Region 1","Australia/NZ","270","16","10","9","55","63","17","7618","530","4.77","C 2.32","2035","1348","639","14736","50841"
"404","James Jungemann","US","Region 4","Great Plains","234","4","8","9","49","31","15","9090","188","5.84","C 2.32","2067","1338","249","11521","378788"
"405","Bryan Barrett","US","Region 1","Carolina","203","7","9","9","67","42","17","7688","271","3.87","C 2.31","2509","1453","641","13602","63862"
"406","Lando Norris","GB","N/A","UK and I","132","27","8","9","63","57","18","4078","1124","5.1","C 2.31","2545","1320","219","8272","130979"
"407","Samuel Langlois","CA","Region 2","Canada","153","11","8","8","58","36","16","5769","356","5.23","C 2.31","2149","1350","257","8827","271957"
"408","Brian Carber2","US","Region 4","Pennsylvania","42","4","6","7","65","15","15","810","36","3.4","C 2.31","2150","1350","143","2729","281051"
"409","Philip Ellis2","US","Region 1","Florida","422","28","9","8","63","104","16","15182","984","5.18","C 2.30","2253","1291","1044","26433","73671"
"410","Cale Martin","US","Region 1","Carolina","238","17","6","8","49","67","15","8337","1047","4.21","C 2.30","2665","1166","706","11563","199683"
"411","Pablo Villafáñez","HK","Region 4","Iberia","410","30","8","9","39","107","16","10299","1036","5.7","C 2.30","2180","1253","443","16039","200717"
"412","John Andrade III","US","Region 5","New England","665","125","5","6","85","266","14","29445","6401","3.53","C 2.28","2471","1603","2164","56396","34086"
"413","Austin Teras","US","Region 5","New England","695","89","7","7","59","216","14","23651","3238","5.04","C 2.28","2496","1201","1503","41183","206442"
"414","Bud Riedner","US","Region 3","Midwest","98","7","7","8","56","29","16","3314","393","4.13","C 2.28","2066","1350","302","5449","306235"
"415","Jake Kleamovich2","US","Region 5","New England","759","138","8","10","39","223","17","24933","7063","5.38","C 2.28","2127","1350","1229","29640","326368"
"416","Melody McDonough","US","Region 1","Carolina","430","33","9","9","54","100","17","13689","1290","5.2","C 2.28","2832","1350","181","23402","353586"
"417","Josh Tarratt-Hill","US","Region 1","Carolina","145","11","8","8","53","40","15","5828","507","6.34","C 2.28","2444","1350","34","7726","404176"
"418","Travis Petrie","US","Region 1","Florida","118","11","8","7","71","38","15","3649","389","3.25","C 2.27","2774","1350","215","8417","116764"
"419","Matthew L Meech","US","Region 2","California Club","210","30","9","8","98","83","18","12780","2160","4.76","C 2.27","2787","1315","1130","20668","150374"
"420","Andrés Bertoni","UY","Region 7","Hispanoamérica","218","8","9","10","62","54","19","6661","213","4.68","C 2.27","2278","1350","656","13499","282380"
"421","Alex K Graetz","US","Region 6","New Jersey","1379","107","7","9","62","376","17","56231","5716","5.72","C 2.27","2957","1252","5704","86048","291511"
"422","Mark Brumbaugh","US","Region 4","Pennsylvania","305","11","9","8","55","64","15","9256","279","4.62","C 2.26","2154","1290","398","16690","69193"
"423","Eric W Purcell","US","Region 1","Florida","892","164","4","7","74","317","15","37611","10614","4.81","C 2.25","2418","1584","3130","65606","43428"
"424","Luke Cooper","GB","Region 3","UK and I","108","12","4","8","57","34","17","2822","436","4.81","C 2.25","2420","1490","14","6188","114229"
"425","Benn Geleit","GB","N/A","UK and I","150","12","9","9","49","43","16","3736","317","4.01","C 2.25","2017","1350","89","7403","167064"
"426","Colson Bermudez","US","N/A","Mid-South","2370","493","5","8","97","1061","19","93437","26032","3.68","C 2.25","2865","1300","13196","230798","191180"
"427","Tessie Moundros","US","Region 1","Florida","391","36","8","10","51","116","20","14370","1759","6.72","C 2.25","2506","1221","132","19781","365575"
"428","Spencer Hardison","US","Region 1","Carolina","400","24","6","9","40","86","17","10876","1325","6.48","C 2.25","2229","1350","115","15966","366417"
"429","Alex Preciado","US","Region 2","California Club","377","17","10","9","46","73","17","9229","552","4.56","C 2.24","2152","974","452","17492","126984"
"430","Dan Sanger","US","Region 3","Midwest","294","19","10","9","67","72","17","10988","970","3.69","C 2.22","2155","1478","1042","19739","31313"
"431","Christopher Gormley","US","Region 3","Midwest","109","10","8","7","68","34","16","3628","338","4.62","C 2.22","2777","1309","96","7409","119624"
"432","Clayton W Tilley","AU","Region 1","Australia/NZ","268","52","7","7","49","89","14","6350","1391","3.41","C 2.22","2677","1350","933","13208","264654"
"433","Will Rodgers","US","Region 2","California Club","405","64","8","9","49","150","18","11057","2637","4.34","C 2.19","2420","1291","1160","19659","155383"
"434","J N Langille","CA","N/A","Canada","1235","158","6","7","64","397","14","44629","6278","4.73","C 2.19","2399","1342","3780","79195","209007"
"435","Richard Emel","US","Region 4","Pennsylvania","467","56","8","9","49","142","16","14233","2098","4.51","C 2.19","2189","1288","1256","22967","289854"
"436","Shane DeVolder3","US","Region 2","California Club","178","21","6","6","77","50","13","5206","679","4.04","C 2.18","2513","1464","680","13628","265036"
"437","Ross Johnson","US","Region 1","Carolina","374","35","7","9","47","87","17","10796","1307","3.75","C 2.18","2019","1241","57","17520","384746"
"438","Alex Comerlato","BR","Region 3","Brazil","390","42","10","9","58","111","17","14717","1603","3.78","C 2.17","2071","1383","1464","22684","76817"
"439","Tony Campbell","US","Region 5","Illinois","81","2","10","8","53","20","17","2247","94","3.91","C 2.17","2074","1350","8","4264","160139"
"440","Tyler Summerlin2","US","N/A","Georgia","1168","180","7","8","48","373","15","30139","5247","3.93","C 2.17","2571","1166","3254","56415","182620"
"441","Preston Perlmutter","US","N/A","Texas","1517","91","9","9","70","399","18","54757","4370","4.61","C 2.16","2631","1341","4646","106416","143337"
"442","Troy Stevenson","US","Region 2","California Club","135","10","9","9","52","37","17","3437","203","5.44","C 2.15","2148","1350","54","6957","307731"
"443","Robert Johnson19","US","Region 5","Illinois","108","7","6","8","61","30","15","3218","263","4.39","C 2.14","2252","1350","279","6637","250071"
"444","Clint Kelly","US","Region 3","Midwest","228","59","5","6","75","131","16","6540","1774","3.47","C 2.14","2830","1350","168","17100","287384"
"445","Justin Brunner","US","N/A","Indiana","106","12","10","8","54","28","15","3142","346","4.52","C 2.13","2536","1199","250","5744","158780"
"446","Trent Smith5","US","N/A","Carolina","395","25","6","10","61","105","20","16736","1814","5.53","C 2.13","2909","1284","1186","24048","258492"
"447","Jack Kloeber","US","Region 5","Great Plains","66","9","4","6","90","23","12","2212","363","2.44","C 2.12","2615","1241","12","5969","16438"
"448","Roman Wesley","US","Region 1","Mid-South","855","50","8","9","78","209","17","30656","1743","5.57","C 2.12","2970","1535","3423","66593","204954"
"449","Kenneth Hawkins","US","Region 1","New York","436","27","5","7","46","75","13","15663","1538","4.99","C 2.12","2085","1693","883","20174","303059"
"450","Daniel Lafuente","ES","Region 4","Iberia","49","12","5","5","81","34","16","1435","399","6.73","C 2.11","2931","1350","165","3977","282014"
"451","Treyten Lapcevich2","CA","Region 2","Canada","67","12","6","7","82","34","17","2371","596","5.81","C 2.09","2656","1319","222","5516","364390"
"452","Taylor Laskoski","US","Region 1","Florida","1245","67","9","10","65","279","19","43198","2365","4.53","C 2.06","2034","1458","4264","80459","103872"
"453","Brayden Miller","AU","Region 1","Australia/NZ","59","12","5","5","54","23","11","1154","247","4.12","C 2.06","2150","1315","231","3179","268623"
"454","Connor James2","CA","Region 2","Canada","941","87","7","10","60","318","18","33741","3770","5.25","C 2.05","2215","1294","1629","56905","260572"
"455","Alessandro Fior","IT","Region 6","Italy","58","8","6","6","53","15","12","1922","183","5.17","C 2.03","2008","1335","176","3045","22557"
"456","Dylan DeCoster","US","Region 5","New England","275","35","7","8","41","77","14","8340","1434","5.57","C 2.01","2221","1350","246","11348","336707"
"457","Owen Kelly","AU","Region 1","Carolina","521","84","7","8","62","155","15","20904","4943","4.78","C 2.00","2410","1296","2097","32258","23747"
"458","Austin Hill2","US","Region 1","Florida","449","105","7","10","43","166","18","12148","5294","3.39","C 1.81","2749","1311","779","19366","203399"
"459","Brian Burleson","US","Region 2","Virginias","1763","298","6","8","53","623","14","62914","13774","4.87","C 1.67","2037","1350","5343","94138","216652"
"460","Camron Ray","US","Region 1","Florida","685","126","6","8","45","243","16","22114","5925","4.72","C 1.62","2504","1350","2187","30903","231443"
"461","Chase Dixon","US","Region 2","Virginias","326","24","9","9","32","65","15","9306","1148","6.02","C 1.59","2112","1258","567","10442","278182"
"462","Michael Fisher","US","Region 1","Florida","3355","525","5","8","78","1191","16","123953","26816","4.45","C 1.57","2017","1203","11746","261524","49936"
"463","Zac Daniels","US","Region 5","New England","500","53","9","10","53","126","20","19465","2624","7.4","C 1.52","2009","1350","281","26387","328531"
"464","Nikolas Preast","US","Region 1","Carolina","567","41","9","10","43","128","17","19285","1758","5.82","C 1.37","2137","1350","622","24525","294240"
"465","Daniel Silvestri","US","N/A","Virginias","708","100","6","8","64","241","16","24286","4845","5.51","C 1.06","2728","1344","2837","45011","215230"
